House_ID,Date_Sold,City,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price,Owner_Name,Contact,Email,Property_Type,Furnished,Floor_No,Total_Floors,Latitude,Longitude,Loan_Status,Registration_Price,Notes
H4943,2023-10-24,BBSR,1335 sqft,3,2,Y,1990,3624494,Arun,7903863705,arun@gmail,APT,Y,3,4,20.4034,86.2168,Rejected,2448476,Old house
H3585,19/12/22,Puri,1621,3,2,YES,1987,4352265,Amit,8989017800,amit@outlook.com,Flat,Yes,G,11,19.5315,86.2298,Pending,9023919,Good property
H4687,25/06/24,Khordha,604 sqft,Two,3,Y,1986,9.7M,Amit,7769195478,amit#gmail.com,Apartment,No,1,5,19.7526,85.6019,Rejected,8621759,Old house
H1249,2024-01-14,Khordha,2315,2,2,N,2028,2.3M,Sunita,98765abcde,sunita@outlook.com,Apartment,No,0,11,20.2293,85.9631,Pending,8117416,Good property
H3169,2025/01/01,Bhubaneswar,3848,3,4,YES,2016,4695362,Arun,98765abcde,arun#gmail.com,House,Yes,0,8,20.224,85.5026,Pending,5260040,Old house
H0803,2024/04/22,BBSR,2850,1,2,No,2028,9054371,Rakesh,8277361811,rakesh@gmail,APT,No,0,12,20.1778,86.0023,Approved,11413552,
H0542,2024/12/23,Cuttack,814,Three,1,Y,2028,2461880,Meena,98765abcde,meena@gmail,Villa,N,1,13,20.287,86.3999,Rejected,11685174,
H3494,2020/02/23,Bhubaneshwar,3123,3,4,No,2028,9985960,Vikas,98765abcde,vikas#gmail.com,Villa,Y,2,9,19.6153,85.5051,Approved,9823239,
H1663,09/11/22,Bhubaneswar,3339,2,3,Yes,2028,6276240,Rajesh,98765abcde,rajesh#gmail.com,House,Y,3,14,20.2741,85.8336,Pending,12183232,Suspicious price
H4598,2024/01/27,Bhubaneswar,676,Two,3,No,1989,7.4M,Meena,0000000000,meena#gmail.com,APT,No,G,10,20.4083,86.4861,Rejected,10534012,Old house
H2121,2023/01/27,Khordha,1232,1,4,YES,2002,5.4M,Rajesh,0000000000,rajesh@gmail,APT,Y,0,12,20.2164,85.9858,Pending,9671267,Suspicious price
H2018,2023/07/23,Cuttack,1268,1,4,Yes,2010,4151903,Meena,7199022059,meena@gmail.com,APT,Y,0,6,20.2071,86.4745,Rejected,8039095,
H5685,23/12/23,Cuttack,3391,2,3,N,2028,12168483,Vikas,8276559875,vikas#gmail.com,Villa,N,Ground,4,19.8731,86.2408,Pending,7957292,Old house
H6043,21/12/24,Khordha,2103,Two,4,YES,2028,9715158,Unknown,0000000000,unknown@gmail,Villa,N,3,15,20.4686,86.3552,Rejected,8111844,Suspicious price
H0143,29/08/24,BBSR,1886 sqft,Two,1,No,2028,2849634,Unknown,98765abcde,unknown@yahoo.com,APT,No,0,8,20.0867,86.258,Approved,11399504,Old house
H5615,2023-03-18,Cuttack,2331,4,1,YES,1995,13755135,Rajesh,0000000000,rajesh#gmail.com,Villa,Yes,Ground,3,19.922,85.6257,Rejected,14301210,Suspicious price
H6438,28/12/23,Cuttack,3142,2,1,YES,2028,9.9M,Rajesh,9473168580,rajesh@outlook.com,Villa,N,1,3,19.7411,85.8314,Rejected,2372082,Suspicious price
H2094,2024/05/19,Khordha,2885,2,4,No,2023,13.7M,Rakesh,0000000000,rakesh#gmail.com,Apartment,N,1,4,19.8038,86.3811,Rejected,3930278,Good property
H6850,2024/02/05,Cuttack,2297,Two,1,N,2028,14.1M,Pooja,98765abcde,pooja#gmail.com,APT,No,G,8,20.4127,86.2719,Rejected,5087811,Suspicious price
H6875,2024/09/14,Puri,2787,2,4,Y,2028,9983498,Pooja,98765abcde,pooja@gmail.com,APT,Yes,Ground,10,20.0979,86.4498,Rejected,3524718,Old house
H1365,2025-03-10,Bhubaneswar,2639,2,3,Yes,2028,2.9M,Pooja,7568214590,pooja@outlook.com,House,Y,0,12,20.3703,85.824,Rejected,11903299,Suspicious price
H3882,06/07/24,Bhubaneshwar,1053,2,1,Yes,1993,13.0M,Rajesh,8617271814,rajesh@outlook.com,Villa,Yes,0,4,19.8409,85.847,Pending,6690202,
H2966,2024-09-29,Cuttack,909 sqft,2,1,YES,2028,8051630,Pooja,9279074982,pooja@gmail,Flat,Y,2,12,20.4117,86.2013,Rejected,3102765,Old house
H6401,17/12/23,BBSR,2346,Two,1,No,1985,2440929,Meena,98765abcde,meena@gmail,Apartment,No,Ground,5,20.3833,85.6941,Approved,8314465,Suspicious price
H5957,2023-07-19,Bhubaneswar,1666,2,3,Y,2028,13036715,Rajesh,0000000000,rajesh#gmail.com,APT,No,1,13,19.8645,86.3131,Rejected,11520564,Good property
H5847,2024-09-24,Khordha,1216,Three,1,Y,2028,3.0M,Amit,7734039117,amit@gmail,APT,Y,1,4,20.2767,85.7474,Rejected,5577400,
H6292,2020-07-13,Bhubaneswar,3504,Two,1,Y,1994,14702745,Vikas,0000000000,vikas@gmail.com,House,Yes,1,9,19.9649,86.3698,Rejected,6911626,
H3147,2023-09-04,Bhubaneswar,3723,3,2,YES,2028,14.3M,Rakesh,0000000000,rakesh@gmail,APT,N,G,6,20.4916,85.5368,Approved,6551226,
H2912,2021/03/28,Khordha,1715,4,2,No,1980,8515798,Sunita,98765abcde,sunita#gmail.com,Villa,N,1,11,20.3241,85.5129,Approved,7057526,Suspicious price
H3561,2021-03-09,Khordha,2464,Two,3,No,2028,10.7M,Unknown,9714210788,unknown#gmail.com,Villa,Y,3,2,20.0052,85.7965,Approved,13756678,
H4671,2024-10-04,Cuttack,2926,2,3,YES,1994,9.7M,Amit,98765abcde,amit#gmail.com,Flat,Y,Ground,10,20.1193,86.4987,Rejected,6497766,Old house
H0799,2024-01-20,Bhubaneswar,2064,1,2,Y,2028,9104687,Rajesh,7023734082,rajesh@outlook.com,Flat,Yes,1,4,20.3834,86.0914,Pending,2507246,
H0449,2022/12/29,Bhubaneshwar,576,Three,2,Yes,2028,9631434,Sunita,98765abcde,sunita@gmail,APT,No,1,14,20.4611,85.9214,Rejected,12897041,
H3993,10/08/24,Puri,856,Three,1,No,2001,2.6M,Rakesh,0000000000,rakesh@gmail,Villa,Y,0,4,19.815,86.1697,Rejected,8790565,Old house
H0691,2021/02/17,Cuttack,2907,3,2,YES,2012,5214264,Unknown,0000000000,unknown#gmail.com,Apartment,No,0,2,19.9992,86.3285,Approved,13377903,Good property
H0538,2021/09/28,Khordha,3310,1,2,N,2028,4.3M,Rajesh,0000000000,rajesh#gmail.com,APT,No,1,9,20.2618,85.5518,Approved,5149780,
H5876,28/11/21,Puri,928 sqft,2,4,Y,2028,10739231,Meena,0000000000,meena@gmail,Flat,Yes,3,7,19.7216,85.5826,Rejected,4723260,
H5371,2022-05-18,Bhubaneshwar,2465,Two,4,No,2028,4833367,Meena,9788699399,meena@gmail,House,N,2,5,19.9697,86.3435,Approved,12442901,
H0295,2024/06/13,Bhubaneswar,1937 sqft,1,1,YES,2028,14.6M,Vikas,9750499187,vikas@gmail,House,Yes,Ground,5,20.3699,85.6047,Approved,4882166,Suspicious price
H2973,2023/11/23,Bhubaneswar,1351,1,4,No,2008,10947104,Meena,0000000000,meena@gmail,Villa,No,3,14,20.0825,85.5836,Pending,11339162,Suspicious price
H2186,2023/05/18,Cuttack,3030,1,1,Yes,2028,14.7M,Amit,8909656324,amit#gmail.com,APT,Yes,3,2,20.4868,86.4293,Pending,2404230,Suspicious price
H7386,2021-08-27,Bhubaneswar,1365,Two,2,Yes,2028,7.9M,Arun,0000000000,arun#gmail.com,Villa,Yes,1,7,20.4304,86.2498,Pending,14226247,Good property
H2839,2025-01-28,Puri,3514,2,2,Yes,2013,13.8M,Amit,0000000000,amit@gmail,Villa,Y,1,13,20.3769,85.8625,Approved,9272630,Suspicious price
H0482,2020/06/27,BBSR,1374,Two,2,N,1986,7734072,Rakesh,9270820814,rakesh#gmail.com,House,Yes,0,6,20.3133,86.1961,Pending,9878482,Old house
H6527,2025-05-10,Bhubaneswar,3394,3,2,Y,2028,14548490,Rakesh,98765abcde,rakesh@gmail.com,Flat,Y,2,12,19.6267,85.738,Pending,9929271,Good property
H1076,2023-03-06,Puri,3833,Two,1,N,2028,11947074,Rakesh,98765abcde,rakesh@gmail.com,Villa,Y,1,15,19.6825,85.8521,Rejected,6155922,Good property
H1572,08/09/21,Khordha,1370,1,3,YES,1997,14.8M,Rakesh,9008917219,rakesh#gmail.com,House,Yes,0,8,20.1426,85.8289,Approved,5355598,
H3376,2024/12/10,Khordha,756,3,4,No,2028,14372075,Meena,0000000000,meena#gmail.com,APT,N,2,14,20.2109,86.0999,Approved,14791138,Good property
H5020,2023-12-01,Khordha,903,Three,2,N,2028,3896930,Sunita,98765abcde,sunita@gmail.com,House,Yes,0,14,19.6884,85.946,Pending,3229900,Good property
H6626,2022/01/12,Bhubaneswar,2252,2,1,No,2017,11554265,Rakesh,9977547270,rakesh@gmail,House,No,3,3,19.9931,85.8192,Approved,10537857,
H4466,2023-04-02,Khordha,3512,Three,4,No,2028,10.0M,Amit,0000000000,amit@yahoo.com,House,Yes,2,14,19.5546,85.799,Pending,7744200,Suspicious price
H3961,2021-05-11,Cuttack,2425 sqft,Three,1,Yes,2028,7424351,Unknown,0000000000,unknown#gmail.com,House,Yes,3,14,20.3233,85.8203,Approved,6428706,
H5228,2020-06-09,Cuttack,1210,Two,2,Y,2028,9845685,Rakesh,98765abcde,rakesh#gmail.com,Apartment,Yes,Ground,12,20.2307,86.3109,Approved,8415851,
H4914,2021-06-22,Bhubaneswar,673,Three,3,Y,2028,11412495,Meena,7006801691,meena@gmail,Flat,Y,1,4,20.3591,85.7,Rejected,10590579,Good property
H5802,2020/03/14,Bhubaneshwar,1779,3,2,No,2009,4687372,Meena,0000000000,meena#gmail.com,APT,No,2,13,20.4873,85.5974,Approved,5364831,Good property
H4401,2025-02-05,Cuttack,3569,4,4,No,2028,13157156,Arun,0000000000,arun#gmail.com,Apartment,Yes,0,11,19.9082,86.2338,Rejected,14514528,Good property
H3323,2024/09/08,Khordha,2814,4,3,YES,1981,10884036,Sunita,98765abcde,sunita#gmail.com,Apartment,No,2,9,19.8862,85.8331,Approved,5043378,Good property
H5910,2021-06-16,BBSR,1878,1,3,Y,1981,12825281,Amit,98765abcde,amit@outlook.com,APT,No,Ground,6,19.5556,85.7946,Rejected,2396672,Old house
H2461,2020-12-31,Bhubaneswar,2240,4,1,Y,1992,2974149,Meena,0000000000,meena#gmail.com,Villa,Yes,1,2,19.7606,86.1876,Approved,9432413,Old house
H0280,2020/05/26,Bhubaneshwar,2145 sqft,3,2,YES,2028,10.8M,Meena,9931406275,meena@yahoo.com,APT,Y,3,9,20.1516,85.736,Pending,5559814,Old house
H4110,2022-02-06,Bhubaneshwar,972,3,3,YES,2028,9.5M,Arun,0000000000,arun@outlook.com,Villa,Y,G,6,20.1021,86.3745,Rejected,2953609,Old house
H5951,2024/11/10,Bhubaneswar,3606 sqft,1,2,No,2028,2.9M,Vikas,98765abcde,vikas@yahoo.com,Apartment,No,3,3,20.3682,86.3877,Pending,6245621,
H2484,21/10/22,BBSR,1070,4,3,N,2028,5.2M,Rakesh,98765abcde,rakesh@outlook.com,House,No,2,9,19.7504,86.207,Rejected,11418322,Good property
H6211,20/05/23,Bhubaneshwar,576,1,4,Yes,2008,9022461,Sunita,0000000000,sunita@outlook.com,Flat,Yes,2,5,19.8676,86.4105,Approved,10550120,Suspicious price
H0295,06/05/25,BBSR,3063,4,3,Y,2002,8574747,Sunita,98765abcde,sunita#gmail.com,APT,Yes,3,9,19.8192,86.2963,Rejected,3435026,
H1488,2025-03-18,Bhubaneshwar,2129,4,4,Yes,2028,3590771,Unknown,98765abcde,unknown#gmail.com,Apartment,Y,0,1,20.3275,86.093,Pending,2126924,Suspicious price
H6452,2024/04/15,Puri,703,3,4,N,2008,5674404,Rajesh,0000000000,rajesh@gmail,Apartment,N,0,2,19.6855,86.196,Approved,13022918,Old house
H5984,14/06/24,Bhubaneshwar,2356,2,2,No,2028,14142682,Amit,98765abcde,amit@yahoo.com,House,N,Ground,5,19.7048,85.8693,Rejected,10234500,Good property
H1692,2021/03/24,Puri,3062,1,1,N,2028,14.6M,Pooja,0000000000,pooja@outlook.com,House,No,0,12,20.4667,86.2334,Pending,2633276,Old house
H4209,2024-08-21,Khordha,1268,4,1,N,2011,11184394,Pooja,8297687911,pooja#gmail.com,Flat,Y,G,12,19.9095,85.6403,Rejected,11028165,
H2623,25/06/22,BBSR,3268,Two,3,No,2025,5101866,Rakesh,0000000000,rakesh#gmail.com,Villa,No,3,10,20.3975,85.6721,Rejected,3623581,
H2930,2024-04-26,Cuttack,2349,4,3,N,2028,13861366,Unknown,98765abcde,unknown@yahoo.com,House,Y,0,7,20.4404,85.516,Approved,8719068,Good property
H2514,2022/04/28,Khordha,1722,2,2,N,2028,13.1M,Sunita,98765abcde,sunita@gmail,APT,Y,G,8,20.4243,86.1915,Rejected,12875356,
H3429,2021/07/19,BBSR,2986,Three,4,No,2028,3502259,Sunita,7049371987,sunita@gmail.com,APT,No,2,13,19.9802,86.0675,Approved,12442125,Old house
H0202,2023-02-23,BBSR,686,Three,2,Yes,2024,6714492,Sunita,98765abcde,sunita#gmail.com,Apartment,Yes,1,11,19.8316,86.4298,Approved,4164623,Suspicious price
H2230,2021/07/02,Bhubaneshwar,2147,3,4,N,2028,3865224,Sunita,7790521842,sunita@gmail.com,House,Yes,G,5,19.5056,86.143,Pending,9930139,
H0595,2022/02/12,BBSR,2726 sqft,3,4,N,2028,6154330,Meena,98765abcde,meena@outlook.com,House,Yes,0,8,20.0568,86.4483,Approved,7689544,Old house
H4967,2020-10-14,Bhubaneshwar,3404,Two,2,YES,2002,14555686,Arun,98765abcde,arun@gmail,APT,No,G,9,20.2653,85.9253,Rejected,14453159,Suspicious price
H5957,20/01/22,Khordha,2118,2,1,Y,2028,8276933,Unknown,98765abcde,unknown@gmail,House,Yes,3,6,20.0952,85.5077,Rejected,12902952,
H3493,2021-01-31,Cuttack,2779,Three,4,Yes,1992,4.9M,Rakesh,8241121607,rakesh#gmail.com,Apartment,N,G,1,19.757,86.3313,Approved,9106608,Suspicious price
H7117,2020-03-27,Khordha,610 sqft,1,3,YES,2028,14368485,Unknown,9601489109,unknown#gmail.com,Villa,Y,Ground,10,19.9668,86.3112,Approved,11613762,
H5066,27/10/24,Bhubaneshwar,2432,4,4,No,2023,9863108,Amit,8536451667,amit#gmail.com,Villa,No,G,13,19.6877,86.0453,Approved,6228517,Suspicious price
H3171,30/06/21,Cuttack,1057,4,1,Y,2006,8198551,Arun,8274445870,arun#gmail.com,Flat,Yes,1,12,20.4271,85.8802,Rejected,12207415,Old house
H5015,2022/09/15,Puri,601,Three,3,N,2028,2321243,Arun,0000000000,arun@gmail,APT,No,2,2,20.4995,85.6231,Approved,2192445,
H1346,13/08/21,BBSR,1963,3,2,No,2028,6817311,Pooja,7256524631,pooja#gmail.com,Flat,Y,2,13,19.5617,86.1764,Rejected,3840576,Good property
H5107,2023/11/09,Bhubaneshwar,890,Two,3,YES,2028,8232706,Rajesh,0000000000,rajesh@gmail,Apartment,N,0,7,20.3824,86.0039,Approved,6417696,Good property
H6926,2024/11/02,Khordha,1557,2,4,N,2028,7.9M,Sunita,0000000000,sunita#gmail.com,House,N,1,3,19.6397,85.8752,Rejected,3987818,
H6961,17/07/22,Cuttack,1757 sqft,4,4,Yes,2028,7191812,Vikas,0000000000,vikas#gmail.com,Villa,N,Ground,2,19.8877,86.393,Pending,10922885,Good property
H5005,2024/12/04,Cuttack,2473,1,1,YES,1980,5698138,Amit,98765abcde,amit@gmail,House,Y,1,9,19.5362,85.9368,Pending,6594490,Suspicious price
H4887,2024/03/06,BBSR,2571,1,4,No,2028,4022077,Meena,98765abcde,meena@gmail,Villa,N,0,4,19.5733,85.6824,Pending,14936821,Suspicious price
H1738,2020-12-02,Cuttack,3125,2,2,YES,2001,9.2M,Amit,98765abcde,amit#gmail.com,House,Y,2,9,19.8886,85.8535,Approved,2281588,
H4757,2023-08-12,Puri,2076,3,4,YES,1990,14161244,Unknown,98765abcde,unknown@yahoo.com,Villa,Yes,0,9,20.0997,85.8983,Rejected,6987942,Suspicious price
H5246,2021/10/17,Bhubaneswar,1340,1,4,N,2028,11333208,Amit,98765abcde,amit#gmail.com,House,Y,Ground,8,20.2459,85.8612,Pending,8768844,
H1237,2020-09-30,BBSR,1800,4,3,YES,2009,13.8M,Unknown,9641307632,unknown@yahoo.com,Flat,N,G,12,20.3594,86.0077,Rejected,13688913,Good property
H6039,2023-06-05,Puri,859,1,2,YES,2028,4386085,Meena,98765abcde,meena@gmail,APT,Y,Ground,12,19.6262,86.4329,Pending,6376688,Good property
H5268,2021/03/18,Bhubaneswar,3642,Two,1,Y,1985,14.2M,Arun,7335199321,arun#gmail.com,APT,Yes,1,8,19.5139,86.1159,Rejected,9241978,Suspicious price
H0695,2024/05/05,BBSR,2163,1,4,Y,2028,3.6M,Amit,98765abcde,amit#gmail.com,House,No,G,11,19.6088,86.1457,Approved,3668006,Good property
H1193,11/02/22,Bhubaneswar,987,3,4,N,2028,12.8M,Sunita,98765abcde,sunita@gmail,APT,Y,1,13,20.1677,85.5289,Rejected,6972836,Old house
H0567,07/08/24,Puri,1942,Two,4,No,2028,2345394,Rakesh,98765abcde,rakesh#gmail.com,House,N,3,1,20.329,85.8888,Approved,2880402,
H2081,2024/08/25,Bhubaneswar,1152,3,1,No,2028,5374324,Amit,7637988115,amit#gmail.com,House,Yes,3,14,19.6748,85.5163,Pending,10910935,Old house
H7605,2024/02/20,Cuttack,2605,Three,3,Yes,2004,14857710,Unknown,98765abcde,unknown@gmail,Apartment,Y,2,4,19.6614,85.9465,Rejected,9078366,Suspicious price
H5634,2022/02/06,Bhubaneswar,729,4,1,YES,1999,13.6M,Rakesh,8292130328,rakesh@gmail.com,Apartment,Yes,Ground,2,19.7506,86.1158,Rejected,5578344,Good property
H1291,2020/07/24,Bhubaneswar,3374,1,3,No,2028,13.3M,Vikas,98765abcde,vikas@outlook.com,Flat,Yes,2,11,19.5402,85.8288,Approved,2896389,Good property
H7084,2022-08-31,Cuttack,1316,2,2,YES,2028,6436814,Arun,9761888625,arun@gmail,APT,Y,3,7,19.6274,85.8138,Approved,2002195,
H7432,25/01/21,Puri,2215,1,3,Y,2012,3069827,Meena,98765abcde,meena@gmail,Apartment,N,3,5,19.8606,85.8527,Pending,12284551,
H0624,15/02/22,Khordha,3935,4,3,Yes,2028,10.8M,Rakesh,0000000000,rakesh@gmail,Villa,No,0,11,19.5712,86.4652,Pending,14331055,
H4513,25/10/21,Khordha,2041,1,2,Yes,2028,10483354,Arun,9391667683,arun@gmail,Villa,No,G,11,19.7855,85.8627,Rejected,3675986,Good property
H0292,2021-12-23,Cuttack,1002,2,1,No,2010,13599824,Arun,9889578373,arun#gmail.com,Flat,Y,1,6,19.7714,86.0116,Rejected,12039355,
H6016,08/04/24,Bhubaneswar,1397,1,4,Yes,2028,12169233,Rajesh,98765abcde,rajesh@gmail,Apartment,N,0,3,20.0464,85.8804,Rejected,12484240,
H1137,2023-11-28,Cuttack,2044,1,1,N,1991,4303833,Amit,98765abcde,amit@gmail,Flat,Y,G,7,20.2123,86.1289,Approved,6638506,
H6080,29/08/24,Khordha,3283 sqft,1,3,Y,2016,10918480,Pooja,0000000000,pooja#gmail.com,Apartment,Yes,G,11,19.9992,86.1269,Approved,14165877,Good property
H7558,13/10/21,Khordha,1068,4,2,N,1994,13127482,Rajesh,98765abcde,rajesh@gmail,APT,Y,G,15,20.0674,86.0491,Pending,3519383,Suspicious price
H5314,2023/02/04,Khordha,900 sqft,4,4,YES,2028,9.4M,Arun,9027787843,arun@gmail,Apartment,No,Ground,15,19.8099,85.571,Rejected,9123622,Old house
H4554,2024-02-13,Khordha,3505,1,4,YES,2017,12.1M,Meena,0000000000,meena#gmail.com,Flat,N,G,10,19.9922,86.1651,Rejected,3755734,Good property
H5346,2020/03/13,Cuttack,3663,1,3,N,2023,13.7M,Vikas,98765abcde,vikas@gmail,Villa,Yes,Ground,14,19.9625,85.6157,Rejected,9962097,Old house
H0545,2022/04/29,Cuttack,2311,3,3,Y,2028,4.3M,Unknown,7182588847,unknown@gmail,APT,Y,G,4,20.2745,85.5306,Rejected,12833860,
H3080,2025/01/02,Puri,1394,Two,4,YES,2028,12016202,Sunita,9275650016,sunita#gmail.com,Apartment,N,Ground,1,20.1908,86.2614,Rejected,12326456,Old house
H6770,2020-12-07,Puri,1580,Two,3,Yes,2021,14507057,Rakesh,98765abcde,rakesh@gmail,Flat,Y,Ground,1,20.3967,86.3476,Approved,8015602,Suspicious price
H5017,16/05/23,BBSR,1294,1,2,No,2022,3499561,Rakesh,98765abcde,rakesh@gmail,House,No,2,12,19.5271,86.4611,Pending,12986016,Good property
H4303,2025/05/13,Cuttack,3673,2,2,Yes,1988,11.0M,Sunita,9992743551,sunita#gmail.com,APT,Y,1,1,20.3027,85.5069,Pending,13855103,
H4438,28/06/23,Khordha,3612,1,2,Y,2028,5.5M,Rajesh,0000000000,rajesh@gmail,Apartment,Y,0,11,20.0959,85.5649,Pending,2617826,Old house
H0036,2023-06-03,Puri,1376,Three,1,Yes,1993,11314836,Rajesh,98765abcde,rajesh@gmail,APT,No,2,6,20.0266,85.6099,Approved,7942548,
H2309,2021/10/26,Puri,935 sqft,1,1,N,1993,4431820,Rakesh,98765abcde,rakesh@gmail.com,Villa,N,3,10,20.3237,85.7116,Rejected,12453390,Suspicious price
H3141,2022/11/17,Khordha,3302 sqft,Two,1,Y,1988,9.5M,Rakesh,98765abcde,rakesh@gmail,APT,N,G,13,20.0378,85.5977,Rejected,9154151,
H1636,2021-02-28,Khordha,3034,1,2,YES,2028,10.8M,Vikas,0000000000,vikas@yahoo.com,House,No,2,11,19.8131,85.699,Pending,9825817,
H0332,2023-04-29,Cuttack,3578,3,4,Y,2028,10824000,Arun,8462576303,arun#gmail.com,Villa,Yes,3,5,19.6624,85.6026,Pending,7593227,
H6040,2020-05-12,Bhubaneswar,1991,2,4,N,1985,2.7M,Arun,98765abcde,arun@gmail,Apartment,N,Ground,4,19.8916,86.0041,Pending,14113651,Old house
H1359,06/05/20,BBSR,2658,Three,2,N,2028,3665989,Vikas,0000000000,vikas@outlook.com,Flat,N,3,5,20.1977,85.9621,Rejected,2530053,Good property
H1473,17/06/21,BBSR,537,Three,4,YES,1990,6.8M,Vikas,8851212439,vikas@gmail,APT,Y,G,3,20.0095,85.646,Approved,8715124,Old house
H7214,17/01/24,Bhubaneshwar,2154,4,4,No,2028,5537716,Rakesh,8331069840,rakesh@gmail,House,No,0,2,20.1593,86.3705,Rejected,2050048,Old house
H6163,2020-07-27,Puri,1072,Three,1,Yes,2017,14685754,Rakesh,0000000000,rakesh@yahoo.com,Villa,N,Ground,3,20.44,85.7564,Pending,8806341,
H0543,2022-08-17,Bhubaneswar,1444,1,4,Y,2028,7.6M,Amit,98765abcde,amit#gmail.com,APT,No,G,6,19.9541,85.6893,Pending,6817470,
H6663,2024-09-23,Bhubaneshwar,1963,1,4,No,2028,7919223,Amit,98765abcde,amit@yahoo.com,Apartment,Y,1,12,20.4958,85.6891,Pending,14645864,
H3540,2022/05/27,Khordha,3040,Three,1,N,2028,4321341,Unknown,98765abcde,unknown@gmail,Villa,No,0,12,19.7693,86.1874,Approved,8257103,Good property
H5393,2020-11-07,Bhubaneswar,2039,1,2,YES,2025,11.1M,Pooja,7432712313,pooja@gmail,Villa,N,0,4,19.6862,86.204,Rejected,13352482,Good property
H5600,16/11/20,BBSR,2825,Three,3,YES,2028,2758767,Pooja,9505733595,pooja#gmail.com,Flat,Y,G,15,20.0487,85.9936,Pending,2453655,
H2309,04/07/22,Puri,3922,2,1,N,2028,14766360,Amit,9266593057,amit@gmail.com,Flat,No,Ground,3,19.6139,85.9922,Pending,10377427,
H0217,2020-12-20,Cuttack,3586 sqft,3,2,Y,2015,5.2M,Rajesh,0000000000,rajesh@gmail,Flat,N,2,7,20.302,86.3743,Pending,12603789,Good property
H2241,2023-09-24,Bhubaneswar,3153,Three,3,N,2006,14119920,Unknown,98765abcde,unknown@gmail.com,House,N,0,4,19.9075,85.5342,Rejected,7543645,Suspicious price
H2527,07/04/24,Khordha,2242,4,4,Yes,1985,9764330,Rajesh,8478617435,rajesh#gmail.com,APT,Yes,G,8,19.5388,86.2972,Rejected,8837333,Old house
H1615,10/10/23,Khordha,3448 sqft,3,2,No,2028,8151952,Arun,7536023277,arun@gmail,House,Y,3,10,20.4528,85.7393,Approved,7590306,Suspicious price
H2771,2025/05/18,BBSR,3503,3,1,Yes,2001,5795752,Rajesh,9697125913,rajesh@gmail.com,APT,Y,3,7,19.9289,85.7079,Approved,14401758,Good property
H6632,11/08/21,Bhubaneswar,3247,Three,1,No,2019,2819939,Rajesh,98765abcde,rajesh#gmail.com,Flat,No,G,5,19.701,86.0745,Pending,5474202,
H7254,05/10/22,BBSR,2665,4,2,N,2028,4829105,Sunita,0000000000,sunita#gmail.com,House,N,2,5,20.1962,86.2944,Pending,5946240,
H3754,17/03/22,Puri,2670 sqft,2,3,Y,2013,4027095,Meena,0000000000,meena@gmail,APT,Yes,0,1,19.7476,86.0348,Rejected,14892352,
H7009,2024/05/31,Puri,3963 sqft,Three,1,Yes,1999,3838737,Unknown,0000000000,unknown@gmail,APT,No,Ground,8,20.002,85.8284,Rejected,14928073,Good property
H2925,2020-10-03,Bhubaneswar,2531 sqft,2,4,N,1989,10172334,Vikas,98765abcde,vikas#gmail.com,Apartment,N,2,13,20.2823,85.9385,Approved,5211375,
H7368,2020-10-13,Bhubaneswar,2073,1,4,Y,2028,11472472,Vikas,98765abcde,vikas@gmail.com,House,N,2,15,20.2686,86.3267,Rejected,4144804,Good property
H2360,2023-07-16,Cuttack,3064,1,4,No,1993,14.9M,Sunita,9905479344,sunita@gmail.com,Flat,Yes,3,9,20.3752,86.2012,Approved,11243713,
H2474,23/12/20,Cuttack,3602,4,1,Y,2028,9621437,Amit,98765abcde,amit@gmail,Apartment,Yes,1,14,19.6644,86.1371,Approved,14831629,Suspicious price
H1201,2023/12/18,Bhubaneshwar,2487,Three,1,N,2028,14772862,Rakesh,7694364988,rakesh@gmail,APT,No,Ground,13,20.28,86.019,Pending,14057124,Good property
H6056,2021-05-03,Khordha,2036,4,4,Yes,2019,9.4M,Unknown,9269516697,unknown@gmail.com,Flat,No,2,2,19.5101,85.9914,Rejected,3902224,Suspicious price
H7582,24/05/22,Bhubaneshwar,605,3,1,Yes,1989,10.2M,Meena,0000000000,meena#gmail.com,APT,No,0,4,20.2993,85.7722,Pending,11739631,Old house
H5396,2020-08-19,Cuttack,3898,Two,1,Y,2028,9463096,Rakesh,9338424125,rakesh#gmail.com,Apartment,Y,2,10,19.7379,85.8431,Rejected,14472419,Good property
H3348,08/07/23,Bhubaneshwar,1688,Three,3,YES,2028,3.3M,Rakesh,0000000000,rakesh@yahoo.com,Apartment,No,1,1,20.1889,85.9679,Approved,3798543,Good property
H1024,2021/03/16,Bhubaneswar,1425 sqft,2,4,N,2019,5297712,Meena,0000000000,meena@gmail,APT,N,3,11,19.605,86.0443,Rejected,8093172,Old house
H1867,2023-05-12,Khordha,1105,2,4,YES,2009,5487880,Unknown,98765abcde,unknown@yahoo.com,House,Y,G,9,20.2052,86.1748,Rejected,5433495,
H7163,2024/08/29,Bhubaneswar,983,Three,2,YES,1991,14524403,Vikas,7697673365,vikas#gmail.com,Apartment,No,0,12,20.1227,86.4085,Rejected,4411002,
H2427,15/01/25,Bhubaneswar,3609,1,4,N,2028,7033236,Amit,0000000000,amit@gmail.com,Apartment,N,G,1,20.2805,85.7059,Rejected,6573652,
